timestamp_anon,value,container_ip
1662871716.0,12943.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662871716.0,49212.0,64da6457529be15c3704c13cc1b12c24
1662871716.0,72096.0,33bb3250acf588bc98aa04b84527552e
1662871716.0,4902.0,03dc060838ef05053bdea6d483cde7e5
1662871716.0,43243.0,00800b6d2cabe5b9ce855ec9eab6e9ff
1662871773.0,77159.0,07ff74bdf1b06c02945c40819ec1d38e
1662871773.0,34125.0,5e40edcef6b4fdcc79c56ef317edbdae
1662871773.0,55612.0,0e7c45fddf2f1dda1b518dbb5d3066a0
1662871773.0,3255.0,03dc060838ef05053bdea6d483cde7e5
1662871773.0,11176.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662871773.0,38420.5,df3235eae04c7621c688ab5ee3ccf8de
1662871773.0,39444.0,0e1fe71a611f28739fe7fc6915583da0
1662871773.0,31641.0,00800b6d2cabe5b9ce855ec9eab6e9ff
1662871830.0,6376.5,6dcc7f244fba016765742bf41e7605e9
1662871830.0,85277.0,606dc9f287c653e579ae3e6bcd2c1ac0
1662871830.0,68291.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662871830.0,51039.0,9ba6962ff3800a22cf65c8311a9d4738
1662871830.0,36020.0,d4088cf8e0a581a6b7680dc429fac882
1662871830.0,81871.0,11415d99a127e215d2148a1f6600007f
1662871830.0,49621.0,0e1eea513e63bd1b3648013b6623ff0c
1662871830.0,30813.333333333332,03dc060838ef05053bdea6d483cde7e5
1662871830.0,56843.0,25da09a77268ccc99a7968b3e453b8f0
1662871830.0,12571.0,fa0717327354a06b4ceeef6d7f249160
1662871887.0,53017.0,3b90a898e6de1e8df928ac6175f92bde
1662871887.0,50485.0,ee7b3de9b30f3565fb995abe7f10a846
1662871887.0,79763.0,ae3389e2979abd8ba8c1eeb9868697e0
1662871944.0,17639.0,3de9cc1314ba06b9d4c8d66a3d361666
1662871944.0,77663.0,0b6beb4d383cbd13d128b205a7b09313
1662871944.0,79269.0,4d8eab038486f8a99df7bbb7fc0ffd53
1662871944.0,77169.0,2e6ae9139876748af8cf4e03e8d5cd77
1662871944.0,48707.0,d5a83968c8748be73578a8fe06faefe6
1662871944.0,73725.0,87c154e38b8914909c4ed0f20e72a361
1662872001.0,53413.0,fa0717327354a06b4ceeef6d7f249160
1662872001.0,14971.0,3de9cc1314ba06b9d4c8d66a3d361666
1662872001.0,72282.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662872001.0,72818.0,6dcc7f244fba016765742bf41e7605e9
1662872001.0,18985.0,2e6ae9139876748af8cf4e03e8d5cd77
1662872001.0,49428.0,5e40edcef6b4fdcc79c56ef317edbdae
1662872001.0,60177.0,33bb3250acf588bc98aa04b84527552e
1662872001.0,3405.0,47d94ec84e80267e738db2caca3d9184
1662872058.0,31442.0,4d8eab038486f8a99df7bbb7fc0ffd53
1662872058.0,35863.0,6ebc62069627eabf9bf6659d9a78d228
1662872058.0,42365.0,a3466e4941ffb60d69c82e6354ee3097
1662872058.0,72115.0,2a2ad10c55eff29ee870718a85944d13
1662872058.0,7576.0,3de9cc1314ba06b9d4c8d66a3d361666
1662872058.0,68917.0,0b6beb4d383cbd13d128b205a7b09313
1662872058.0,10957.0,53004baba968bc88ad49ca6e047a0733
1662872058.0,69936.0,3ed83727fd0a4a21f681882036a57972
1662872115.0,68162.0,6dcc7f244fba016765742bf41e7605e9
1662872115.0,13106.5,0b6beb4d383cbd13d128b205a7b09313
1662872172.0,10865.0,53004baba968bc88ad49ca6e047a0733
1662872172.0,32919.0,11415d99a127e215d2148a1f6600007f
1662872172.0,17822.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662872172.0,20171.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662872172.0,53384.0,d5a83968c8748be73578a8fe06faefe6
1662872172.0,72106.0,3de9cc1314ba06b9d4c8d66a3d361666
1662872172.0,12311.0,9cd20d9c3dcebaf54796126cf30daf5e
1662872172.0,50183.0,31408984596c7411b56cfc43d280bc02
1662872229.0,15097.0,03dc060838ef05053bdea6d483cde7e5
1662872229.0,15027.0,6dcc7f244fba016765742bf41e7605e9
1662872286.0,16049.0,47d94ec84e80267e738db2caca3d9184
1662872286.0,64361.0,422a17167a70a752321d08cb80ac1c0a
1662872286.0,12526.0,9cd20d9c3dcebaf54796126cf30daf5e
1662872286.0,15034.0,3de9cc1314ba06b9d4c8d66a3d361666
1662872343.0,38217.0,fefad5c69928405ac8f5a83e1701dc2a
1662872343.0,71680.0,6dcc7f244fba016765742bf41e7605e9
1662872343.0,51624.0,31408984596c7411b56cfc43d280bc02
1662872343.0,15065.0,23b8eba99c14e73d454503a55ae96989
1662872343.0,72123.0,0b6beb4d383cbd13d128b205a7b09313
1662872343.0,16951.0,83cdea8775aa4c90f4cda237e9efe1d1
1662872343.0,48533.0,723a4269ab876cb161b58f5d3f14aad1
1662872343.0,38277.0,5e40edcef6b4fdcc79c56ef317edbdae
1662872400.0,35612.0,a30164105048dbb43e05e3553bf6d010
1662872400.0,11174.0,6ebc62069627eabf9bf6659d9a78d228
1662872400.0,41043.0,4356d7414e2a134239fb1dcf7f94309b
1662872400.0,35576.0,d5a83968c8748be73578a8fe06faefe6
1662872457.0,11379.0,cbfb6b40cb1caa54ab6de789bb801645
1662872457.0,72008.0,83cdea8775aa4c90f4cda237e9efe1d1
1662872457.0,12288.0,03dc060838ef05053bdea6d483cde7e5
1662872457.0,11733.0,4d8eab038486f8a99df7bbb7fc0ffd53
1662872514.0,11450.0,23b8eba99c14e73d454503a55ae96989
1662872514.0,58493.0,d9a22a02d2ceb58ec16737de30e46541
1662872514.0,93413.0,7f158ec1b66a6679f4fb08b979fbb972
1662872514.0,11124.0,315a3a55de541f70b9f3d816692ac9a2
