timestamp_anon,value,container_ip
1662876732.0,21394.0,a30164105048dbb43e05e3553bf6d010
1662876732.0,21329.0,53843228d151577c6d962cc43263a598
1662876789.0,1622.0,7b22f291523785e52e52ce3409760c39
1662876789.0,46526.0,6aa82f708c1321cd86dacb1289082ae0
1662876789.0,3330.0,3ed83727fd0a4a21f681882036a57972
1662876789.0,42007.0,05d1c1aea3ae65f6666bb406277c202b
1662876789.0,41726.0,6d55d93699886aea999a6489388d2204
1662876789.0,22827.0,96c64ba31f81010967b49666a3a0990c
1662876789.0,24347.0,d5a83968c8748be73578a8fe06faefe6
1662876789.0,43694.0,7a9e1de05ed005ace483873a453a2c2f
1662876789.0,21311.0,ae3389e2979abd8ba8c1eeb9868697e0
1662876789.0,3169.0,0ec705c2842d35b28efbea446e2c9255
1662876789.0,22499.0,3ef73f9da3d17237b1248d3ed3f80ca8
1662876789.0,46205.0,d9a22a02d2ceb58ec16737de30e46541
1662876789.0,44306.0,2a879423614836f63138bd4162830d8b
1662876789.0,23034.0,0e7c45fddf2f1dda1b518dbb5d3066a0
1662876846.0,44919.0,318c38ff6e07f7ee98c882821e7d06d1
1662876846.0,3175.0,47d94ec84e80267e738db2caca3d9184
1662876846.0,45033.0,4d5a5c26f37c024018e644831c36ccbf
1662876846.0,45759.0,cbfb6b40cb1caa54ab6de789bb801645
1662876846.0,41421.0,11415d99a127e215d2148a1f6600007f
1662876846.0,20804.0,ae3389e2979abd8ba8c1eeb9868697e0
1662876846.0,22886.0,3b90a898e6de1e8df928ac6175f92bde
1662876846.0,2963.0,7b22f291523785e52e52ce3409760c39
1662876846.0,41540.0,bfa90d30d1e44bf2416876b624184cdb
1662876846.0,23589.0,96c64ba31f81010967b49666a3a0990c
1662876846.0,24014.0,315a3a55de541f70b9f3d816692ac9a2
1662876846.0,21304.0,fd2e6a49d33e73344135073433648309
1662876846.0,34694.0,63beb1b84354963cd40aa5fbdac96110
1662876903.0,2264.0,7b22f291523785e52e52ce3409760c39
1662876903.0,46903.0,f454d558b9ee961a3f617cfd5aa202eb
1662876903.0,48163.0,41f81ea9810a29e8ba32801ef7d30271
1662876903.0,43691.0,7f158ec1b66a6679f4fb08b979fbb972
1662876903.0,26119.0,1b93d19ce2184dfb0dec13f67a2f1693
1662876903.0,35950.0,6d55d93699886aea999a6489388d2204
1662876903.0,21005.0,3b90a898e6de1e8df928ac6175f92bde
1662876903.0,33670.0,a019eb612e9112ab02318c84bae93550
1662876903.0,24815.0,ee7b3de9b30f3565fb995abe7f10a846
1662876903.0,42041.0,85c29ff41b120b51470d6ccefa14d9f2
1662876903.0,22390.0,2a879423614836f63138bd4162830d8b
1662876903.0,30183.0,455dce072867dd52b4f16cc4b16535d9
1662876960.0,49858.0,64da6457529be15c3704c13cc1b12c24
1662876960.0,3056.0,e02e18dca6eef690db7e3911f7c82f70
1662876960.0,2829.0,0b6beb4d383cbd13d128b205a7b09313
1662876960.0,21112.0,3ef73f9da3d17237b1248d3ed3f80ca8
1662876960.0,41792.0,58c43bcd9763c4cc785712bb28ba86fc
1662876960.0,32902.0,85c29ff41b120b51470d6ccefa14d9f2
1662876960.0,25116.0,cbfb6b40cb1caa54ab6de789bb801645
1662876960.0,24247.0,455dce072867dd52b4f16cc4b16535d9
1662876960.0,3046.0,2a2ad10c55eff29ee870718a85944d13
1662876960.0,22742.0,315a3a55de541f70b9f3d816692ac9a2
1662876960.0,35239.0,11415d99a127e215d2148a1f6600007f
1662876960.0,21631.0,ae3389e2979abd8ba8c1eeb9868697e0
1662876960.0,48616.0,081177dd05d758b23a62391e75a1bb34
1662876960.0,38188.0,aa387669ec783d3503866571da0357f2
1662876960.0,44619.0,606dc9f287c653e579ae3e6bcd2c1ac0
1662876960.0,42241.0,a30164105048dbb43e05e3553bf6d010
1662877017.0,38568.0,64da6457529be15c3704c13cc1b12c24
1662877017.0,48535.0,fa0717327354a06b4ceeef6d7f249160
1662877017.0,43436.0,e87d4367d48235f575e55c0e30231cfc
1662877017.0,20409.0,bfa90d30d1e44bf2416876b624184cdb
1662877017.0,46832.0,f392bd1ee904f910cefa1ba6656ec8b4
1662877017.0,26691.0,2a879423614836f63138bd4162830d8b
1662877017.0,44108.0,e776c1394c8dcbefd2e42a61a4c970b7
1662877017.0,41461.0,63beb1b84354963cd40aa5fbdac96110
1662877017.0,44855.0,9ba6962ff3800a22cf65c8311a9d4738
1662877017.0,41156.0,25e8f3734b4bedd8778eb6fe4c6e47b6
1662877017.0,23986.0,4356d7414e2a134239fb1dcf7f94309b
1662877017.0,31205.0,a019eb612e9112ab02318c84bae93550
1662877017.0,23211.0,ee7b3de9b30f3565fb995abe7f10a846
1662877017.0,42258.0,7f158ec1b66a6679f4fb08b979fbb972
1662877074.0,25597.0,cbfb6b40cb1caa54ab6de789bb801645
1662877074.0,3071.0,3ed83727fd0a4a21f681882036a57972
1662877074.0,37519.0,4eebc12c3c635c5bed7b9b681c348597
1662877074.0,37632.0,58c43bcd9763c4cc785712bb28ba86fc
1662877074.0,25666.0,1b93d19ce2184dfb0dec13f67a2f1693
1662877074.0,28231.0,d4088cf8e0a581a6b7680dc429fac882
1662877074.0,38753.0,de8400f0dfdaccda62c4167ef8a82eae
